CO2,date,hour,consumption,production,solar prediction,wind,hydro,district,electricity_cost,year,month,day,day_of_week,Vantaa Helsinki-Vantaan lentoasema temperature,Vaasa lentoasema temperature,Liperi Joensuu lentoasema temperature,Jyväskylä lentoasema temperature,Rovaniemi lentoasema AWOS temperature
62.070693500000004,2023-01-07,5,10859.0,11518.0,0.0,3001.375,788.232996,1643.1049995,8.357,2023.0,1.0,7.0,5,-7.2,-9.6,-18.5,-11.9,-16.3
61.829994,2023-01-07,6,11080.0,11570.0,0.0,2871.3549995000003,958.0959965,1647.095,8.798,2023.0,1.0,7.0,5,-7.4,-9.3,-20.6,-11.2,-16.0
61.461844,2023-01-07,7,11135.0,11705.0,0.0,2922.6099995,1017.96,1659.25,10.681,2023.0,1.0,7.0,5,-7.6,-8.9,-21.1,-10.7,-15.8
59.1462445,2023-01-07,8,11246.0,12046.0,3.0,3109.3149995,1191.6999995,1648.925,9.928,2023.0,1.0,7.0,5,-7.3,-8.8,-21.1,-10.4,-15.7
57.156096000000005,2023-01-07,9,11367.0,12309.0,9.59999,3434.3,1145.604999,1631.96,8.778,2023.0,1.0,7.0,5,-7.1,-8.3,-20.1,-10.0,-15.6
56.1629965,2023-01-07,10,11411.0,12448.0,15.4,3548.9,1177.8899999999999,1628.66,8.806,2023.0,1.0,7.0,5,-7.8,-7.9,-19.7,-10.0,-15.7
57.031546500000005,2023-01-07,11,11380.0,12269.0,13.1,3427.1449995000003,1117.895,1635.99,8.869,2023.0,1.0,7.0,5,-8.2,-7.8,-18.8,-9.4,-16.3
57.158944500000004,2023-01-07,12,11391.0,12281.0,2.89999,3412.8449995,1139.865,1649.275,8.856,2023.0,1.0,7.0,5,-8.3,-7.6,-17.8,-9.6,-16.1
56.670646999999995,2023-01-07,13,11584.0,12488.0,0.0,3494.6849995,1245.324999,1665.5900000000001,8.683,2023.0,1.0,7.0,5,-8.0,-7.6,-16.7,-9.2,-16.2
55.5348455,2023-01-07,14,11918.0,12851.0,0.0,3603.2999995,1475.81,1686.125,8.792,2023.0,1.0,7.0,5,-8.0,-7.8,-16.5,-9.3,-15.9
55.38909650000001,2023-01-07,15,11956.0,12868.0,0.0,3685.62,1417.7049995,1685.14,8.655,2023.0,1.0,7.0,5,-8.1,-7.8,-16.6,-9.6,-15.2
55.529747500000006,2023-01-07,16,12010.0,12780.0,0.0,3628.954999,1402.6499995,1681.2849995000001,8.622,2023.0,1.0,7.0,5,-8.2,-8.0,-16.4,-9.5,-14.8
55.119497,2023-01-07,17,11928.0,12630.0,0.0,3665.299999,1268.9,1639.65,8.183,2023.0,1.0,7.0,5,-8.2,-8.0,-16.0,-9.5,-14.9
55.0660955,2023-01-07,18,11654.0,12363.0,0.0,3742.319998,984.2864965000001,1593.075,7.368,2023.0,1.0,7.0,5,-8.0,-7.8,-15.0,-9.5,-15.8
55.2038955,2023-01-07,19,11240.0,12183.0,0.0,3713.7449995,861.4289945,1562.275,6.599,2023.0,1.0,7.0,5,-7.8,-7.7,-15.2,-9.5,-16.1
55.740347,2023-01-07,20,11476.0,11919.0,0.0,3626.1649995,709.059994,1528.58,5.368,2023.0,1.0,7.0,5,-8.1,-7.6,-15.1,-9.5,-15.7
54.9044445,2023-01-07,21,11320.0,11829.0,0.0,3658.579999,647.237997,1483.6799999999998,3.949,2023.0,1.0,7.0,5,-8.3,-7.4,-15.3,-9.5,-14.7
54.415195000000004,2023-01-07,22,11030.0,11712.0,0.0,3691.0799985,543.132995,1448.3049999999998,2.688,2023.0,1.0,7.0,5,-8.2,-7.5,-15.5,-9.3,-13.7
52.4018465,2023-01-07,23,10734.0,11537.0,0.0,3620.729999,590.481495,1371.975,1.023,2023.0,1.0,7.0,5,-8.1,-7.5,-15.5,-9.2,-13.3
51.403495,2023-01-08,0,10585.0,11427.0,0.0,3596.654999,589.0689975,1340.705,1.001,2023.0,1.0,8.0,6,-8.3,-7.6,-14.4,-9.1,-13.3
50.880094,2023-01-08,1,10400.0,11415.0,0.0,3612.6749995,590.4414975000001,1324.435,0.458,2023.0,1.0,8.0,6,-8.3,-7.6,-13.8,-9.2,-12.6
51.0755465,2023-01-08,2,10398.0,11266.0,0.0,3528.72,543.5394975,1305.2699994999998,0.614,2023.0,1.0,8.0,6,-8.3,-7.5,-12.7,-9.3,-12.5
50.745645,2023-01-08,3,10412.0,11301.0,0.0,3546.4299995,563.1684965000001,1306.08,1.091,2023.0,1.0,8.0,6,-7.8,-7.4,-12.3,-9.4,-12.4
49.9485455,2023-01-08,4,10571.0,11479.0,0.0,3690.0649995,601.875494,1313.3249995,0.992,2023.0,1.0,8.0,6,-7.6,-7.1,-11.8,-9.1,-12.4
49.7816965,2023-01-08,5,10557.0,11635.0,0.0,3855.0199995000003,565.461496,1334.6100000000001,1.812,2023.0,1.0,8.0,6,-7.5,-6.8,-11.3,-9.1,-12.2
49.3632455,2023-01-08,6,10792.0,11845.0,0.0,3977.095,625.7034955,1345.025,2.979,2023.0,1.0,8.0,6,-7.4,-6.7,-11.1,-9.2,-12.2
48.9302955,2023-01-08,7,10904.0,12147.0,0.0,4074.245,782.364495,1371.275,3.199,2023.0,1.0,8.0,6,-7.6,-6.7,-10.9,-9.5,-12.1
48.893747000000005,2023-01-08,8,11019.0,12350.0,0.3,4195.639999,823.8414945000001,1406.6149995,3.874,2023.0,1.0,8.0,6,-7.5,-6.7,-10.6,-9.7,-12.0
48.805847500000006,2023-01-08,9,11076.0,12537.0,6.79999,4291.125,875.3179964999999,1441.145,5.17,2023.0,1.0,8.0,6,-7.1,-6.7,-10.4,-9.9,-12.0
48.664945,2023-01-08,10,11141.0,12677.0,12.19999,4347.55,936.997495,1467.425,5.17,2023.0,1.0,8.0,6,-6.9,-6.2,-10.1,-9.9,-11.8
48.676695,2023-01-08,11,11105.0,12707.0,5.29999,4366.7300000000005,934.840997,1474.4,5.386,2023.0,1.0,8.0,6,-6.7,-6.1,-9.7,-9.7,-11.6
48.849747,2023-01-08,12,11059.0,12673.0,0.0,4378.1799995,888.0909960000001,1485.0549999999998,6.04,2023.0,1.0,8.0,6,-6.3,-5.8,-9.2,-9.5,-11.6
48.9676965,2023-01-08,13,11212.0,12725.0,0.0,4388.4199995,914.078996,1499.6399999999999,6.984,2023.0,1.0,8.0,6,-6.2,-5.4,-9.6,-9.7,-11.5
48.6856955,2023-01-08,14,11459.0,12970.0,0.0,4394.8199995,1119.3549994999998,1527.3699995000002,7.272,2023.0,1.0,8.0,6,-6.4,-5.2,-9.6,-9.9,-10.8
48.5236485,2023-01-08,15,11505.0,13110.0,0.0,4360.0199995,1293.0249995,1546.22,7.611,2023.0,1.0,8.0,6,-6.0,-5.1,-9.9,-10.0,-10.2
48.051598,2023-01-08,16,11409.0,13122.0,0.0,4345.83,1357.6649995,1535.25,7.69,2023.0,1.0,8.0,6,-6.1,-4.7,-10.7,-10.0,-10.0
49.149947000000004,2023-01-08,17,11431.0,12880.0,0.0,4271.9699995,1178.4599990000002,1540.5549999999998,7.218,2023.0,1.0,8.0,6,-6.3,-4.4,-11.1,-10.0,-9.9
49.269045,2023-01-08,18,11266.0,12716.0,0.0,4220.15,1098.0049995,1524.42,6.708,2023.0,1.0,8.0,6,-6.2,-4.7,-11.1,-9.7,-10.0
49.034445500000004,2023-01-08,19,10971.0,12692.0,0.0,4214.09,1090.2,1510.52,6.315,2023.0,1.0,8.0,6,-6.3,-4.6,-10.9,-9.3,-9.9
48.8771945,2023-01-08,20,11161.0,12531.0,0.0,4113.6299985,1079.94,1487.04,5.502,2023.0,1.0,8.0,6,-6.2,-4.6,-11.1,-9.3,-10.0
49.4234455,2023-01-08,21,11097.0,12202.0,0.0,4061.344999,836.786995,1449.5049999999999,5.092,2023.0,1.0,8.0,6,-5.9,-5.0,-11.0,-9.5,-10.1
49.3284945,2023-01-08,22,10746.0,12005.0,0.0,4068.8849999999998,673.7079955,1418.52,7.594,2023.0,1.0,8.0,6,-5.7,-5.4,-11.0,-9.3,-10.0
48.440445,2023-01-08,23,10468.0,11943.0,0.0,4077.8349985,661.9609955,1377.035,7.082,2023.0,1.0,8.0,6,-5.5,-5.6,-11.3,-9.1,-10.0
48.9873455,2023-01-09,0,10256.0,11750.0,0.0,3989.3799995,568.019497,1369.73,6.631,2023.0,1.0,9.0,0,-5.2,-5.7,-11.5,-8.9,-10.1
48.770697,2023-01-09,1,10219.0,11707.0,0.0,3970.304999,564.3974965,1356.03,4.335,2023.0,1.0,9.0,0,-5.1,-5.9,-11.5,-8.7,-10.0
49.1912955,2023-01-09,2,10328.0,11612.0,0.0,3910.2949999999996,531.110496,1358.78,5.207,2023.0,1.0,9.0,0,-4.6,-5.8,-11.9,-8.6,-10.0
49.3283955,2023-01-09,3,10628.0,11657.0,0.0,3917.0199999999995,548.249497,1367.095,7.589,2023.0,1.0,9.0,0,-4.2,-5.9,-12.3,-8.6,-10.0
49.9726465,2023-01-09,4,11369.0,11974.0,0.0,4015.1999989999995,659.995496,1432.4,9.098,2023.0,1.0,9.0,0,-4.6,-5.8,-12.6,-8.5,-10.1
50.256646,2023-01-09,5,11787.0,12440.0,0.0,4126.225,906.2524960000001,1513.845,8.989,2023.0,1.0,9.0,0,-4.9,-5.7,-12.6,-8.4,-10.2
50.401396,2023-01-09,6,12016.0,12685.0,0.0,4133.2799995000005,1092.474999,1557.1,9.086,2023.0,1.0,9.0,0,-5.1,-5.9,-12.2,-8.3,-10.3
50.4899445,2023-01-09,7,11915.0,12630.0,0.0,4057.4899995,1176.6299999999999,1553.8049999999998,9.13,2023.0,1.0,9.0,0,-5.2,-6.0,-11.8,-8.4,-10.5
50.603597,2023-01-09,8,11908.0,12561.0,0.1,3996.41,1196.6200000000001,1543.5549999999998,9.092,2023.0,1.0,9.0,0,-5.2,-6.1,-11.8,-8.2,-10.6
50.3363945,2023-01-09,9,11905.0,12635.0,6.2,3910.0899995,1367.8049995,1546.0549999999998,9.136,2023.0,1.0,9.0,0,-5.0,-6.2,-11.4,-7.8,-10.4
50.8535975,2023-01-09,10,11897.0,12422.0,11.5,3795.1749995,1313.3799999999999,1542.5949994999999,9.121,2023.0,1.0,9.0,0,-4.9,-6.1,-11.4,-7.5,-10.0
52.06899550000001,2023-01-09,11,11842.0,12177.0,6.4,3639.169999,1171.9299995,1546.685,9.108,2023.0,1.0,9.0,0,-4.9,-6.1,-11.2,-7.4,-9.5
53.016895999999996,2023-01-09,12,11786.0,12169.0,0.0,3492.4849985,1243.965,1566.53,9.094,2023.0,1.0,9.0,0,-4.7,-6.0,-11.4,-7.6,-9.3
53.2879455,2023-01-09,13,11819.0,12192.0,0.0,3360.7149995,1446.7199994999999,1583.835,9.133,2023.0,1.0,9.0,0,-4.7,-5.8,-11.0,-7.7,-9.5
52.169645,2023-01-09,14,11859.0,12475.0,0.0,3417.7699995000003,1673.675,1598.585,9.065,2023.0,1.0,9.0,0,-4.7,-5.6,-10.5,-8.1,-9.3
52.302394500000005,2023-01-09,15,11821.0,12473.0,0.0,3429.3399995,1642.9199995,1596.645,8.951,2023.0,1.0,9.0,0,-4.8,-5.4,-10.2,-8.3,-9.0
52.343195,2023-01-09,16,11740.0,12396.0,0.0,3363.7199995,1573.385,1589.355,8.936,2023.0,1.0,9.0,0,-4.6,-5.2,-9.8,-8.1,-8.7
53.740396,2023-01-09,17,11680.0,12232.0,0.0,3221.924999,1501.775,1615.575,8.932,2023.0,1.0,9.0,0,-4.5,-4.7,-10.0,-8.0,-8.7
53.767947500000005,2023-01-09,18,11465.0,12105.0,0.0,3115.0849989999997,1492.085,1592.2,9.055,2023.0,1.0,9.0,0,-4.3,-4.2,-10.1,-8.2,-8.7
54.998144,2023-01-09,19,11116.0,11651.0,0.0,2932.2949980000003,1265.25,1564.79,9.409,2023.0,1.0,9.0,0,-4.3,-4.0,-9.8,-8.2,-8.8
55.79869600000001,2023-01-09,20,11238.0,11275.0,0.0,2656.894998,1200.1599995000001,1517.355,9.222,2023.0,1.0,9.0,0,-4.2,-4.2,-9.6,-8.1,-8.9
57.278845000000004,2023-01-09,21,10979.0,10928.0,0.0,2412.454999,1114.7649995,1508.725,8.865,2023.0,1.0,9.0,0,-4.0,-4.2,-9.3,-8.1,-8.9
58.38254500000001,2023-01-09,22,10626.0,10745.0,0.0,2378.82,965.0829970000001,1518.34,8.366,2023.0,1.0,9.0,0,-3.7,-4.0,-9.2,-8.3,-8.9
58.173195,2023-01-09,23,10351.0,10541.0,0.0,2334.555,998.370999,1474.01,8.795,2023.0,1.0,9.0,0,-3.7,-4.0,-9.2,-8.3,-9.1
59.823693500000005,2023-01-10,0,10144.0,10121.0,0.0,2183.184999,956.813494,1433.3,8.67,2023.0,1.0,10.0,1,-3.8,-4.3,-9.2,-8.2,-9.2
59.97034550000001,2023-01-10,1,10088.0,10160.0,0.0,2150.354999,992.6609974999999,1419.5549999999998,8.807,2023.0,1.0,10.0,1,-4.0,-4.3,-8.9,-7.9,-9.3
61.304445,2023-01-10,2,10121.0,10021.0,0.0,1976.42,1008.391499,1433.905,9.148,2023.0,1.0,10.0,1,-4.1,-4.2,-8.9,-7.8,-9.3
60.894295,2023-01-10,3,10431.0,10119.0,0.0,1908.6650000000002,1170.004999,1448.27,10.012,2023.0,1.0,10.0,1,-4.3,-4.4,-9.1,-7.8,-9.2
61.79434200000001,2023-01-10,4,11145.0,10261.0,0.0,1795.7599989999999,1367.3749990000001,1517.7549999999999,12.958,2023.0,1.0,10.0,1,-4.7,-4.5,-9.5,-8.1,-9.1
61.61044450000001,2023-01-10,5,11562.0,10734.0,0.0,1748.099999,1803.604999,1625.295,12.948,2023.0,1.0,10.0,1,-4.7,-5.0,-8.8,-8.3,-9.1
60.333747,2023-01-10,6,11873.0,10977.0,0.0,1650.7999994999998,2158.4899975,1645.375,10.997,2023.0,1.0,10.0,1,-4.6,-4.9,-8.3,-8.5,-9.0
62.232842000000005,2023-01-10,7,11850.0,11028.0,0.0,1611.5999995,2218.904997,1666.1,10.721,2023.0,1.0,10.0,1,-4.5,-4.8,-8.4,-8.6,-8.8
70.84589550000001,2023-01-10,8,11763.0,11057.0,0.0,1659.2299995,2089.9799965,1663.625,11.857,2023.0,1.0,10.0,1,-4.4,-4.5,-8.5,-8.5,-8.7
60.364245000000004,2023-01-10,9,11771.0,11105.0,7.4,1748.3449990000001,2189.3449975,1671.295,13.048,2023.0,1.0,10.0,1,-4.3,-4.2,-8.5,-8.6,-8.6
61.095746,2023-01-10,10,11751.0,11144.0,12.4,1755.6699995,2157.739997,1731.345,15.408,2023.0,1.0,10.0,1,-3.9,-4.1,-9.3,-8.9,-8.5
60.701546500000006,2023-01-10,11,11461.0,10710.0,7.59999,1698.8700000000001,1993.8649995,1622.845,15.397,2023.0,1.0,10.0,1,-3.6,-4.1,-9.3,-8.9,-8.5
63.512296000000006,2023-01-10,12,11287.0,10093.0,0.0,1731.4349985000001,1942.2,1585.2450000000001,15.611,2023.0,1.0,10.0,1,-3.2,-4.4,-9.7,-8.8,-8.3
65.3071445,2023-01-10,13,11282.0,9837.0,0.0,1742.1799995000001,2039.4749985000003,1587.33,15.666,2023.0,1.0,10.0,1,-2.8,-4.5,-9.6,-8.7,-8.3
64.94984600000001,2023-01-10,14,11406.0,9912.0,0.0,1833.4599999999998,2103.9749965,1585.705,15.324,2023.0,1.0,10.0,1,-2.1,-4.7,-9.7,-8.7,-8.3
64.592446,2023-01-10,15,11364.0,9962.0,0.0,1810.425,2181.309997,1589.69,15.711,2023.0,1.0,10.0,1,-1.7,-5.0,-9.7,-8.6,-8.4
64.624994,2023-01-10,16,11250.0,9952.0,0.0,1819.3399985,2169.9149960000004,1589.8999995,18.609,2023.0,1.0,10.0,1,-0.7,-5.1,-9.5,-8.3,-8.5
66.329744,2023-01-10,17,11152.0,9754.0,0.0,1743.9900000000002,2021.7699994999998,1588.965,16.429,2023.0,1.0,10.0,1,0.3,-5.1,-9.4,-8.0,-8.7
67.4079955,2023-01-10,18,10939.0,9508.0,0.0,1665.9849989999998,1870.94,1559.295,11.62,2023.0,1.0,10.0,1,1.1,-5.1,-9.0,-7.6,-8.8
67.470397,2023-01-10,19,10484.0,9192.0,0.0,1639.735,1692.185,1485.24,15.624,2023.0,1.0,10.0,1,1.6,-5.1,-8.5,-7.2,-8.9
67.996744,2023-01-10,20,10515.0,8819.0,0.0,1689.1499995,1479.94,1422.0700000000002,11.626,2023.0,1.0,10.0,1,1.7,-5.1,-7.8,-6.5,-8.9
65.45074500000001,2023-01-10,21,10281.0,8597.0,0.0,1741.36,1347.4649995,1299.4,9.578,2023.0,1.0,10.0,1,1.8,-5.0,-7.0,-5.7,-9.0
65.1511455,2023-01-10,22,9857.0,8181.0,0.0,1769.925,1019.568498,1204.91,5.796,2023.0,1.0,10.0,1,1.8,-4.9,-5.8,-4.9,-9.2
64.6004945,2023-01-10,23,9523.0,7664.0,0.0,1534.725,877.4764965,1072.6100000000001,3.504,2023.0,1.0,10.0,1,2.0,-4.7,-4.9,-3.6,-9.6
63.692797500000005,2023-01-11,0,9409.0,7423.0,0.0,1501.1999995,754.397997,999.408498,2.769,2023.0,1.0,11.0,2,2.0,-4.4,-3.5,-3.0,-9.9
62.5705465,2023-01-11,1,9366.0,7384.0,0.0,1619.7450000000001,656.9264949999999,986.7229975,2.483,2023.0,1.0,11.0,2,1.9,-4.0,-2.3,-0.8,-10.3
63.476397,2023-01-11,2,9328.0,7302.0,0.0,1555.9449995,635.290495,992.4424984999999,4.616,2023.0,1.0,11.0,2,1.9,-3.1,-1.3,-0.2,-10.5
61.4833465,2023-01-11,3,9575.0,7704.0,0.0,1838.8699995,720.9944985,1032.075,7.239,2023.0,1.0,11.0,2,2.0,-2.9,-0.9,-0.1,-10.4
60.2760945,2023-01-11,4,10208.0,8053.0,0.0,1998.775,868.014496,1073.095,12.608,2023.0,1.0,11.0,2,1.7,-1.1,-0.5,0.3,-10.6
56.088895,2023-01-11,5,10528.0,8912.0,0.0,2210.625,1450.134999,1112.91,10.465,2023.0,1.0,11.0,2,1.6,0.5,0.0,0.2,-10.9
54.169396000000006,2023-01-11,6,10689.0,9390.0,0.0,2519.785,1595.8099995,1147.175,7.998,2023.0,1.0,11.0,2,1.8,1.0,0.3,0.4,-11.3
56.19729550000001,2023-01-11,7,10630.0,9602.0,0.0,2766.9549985000003,1519.56,1155.1100000000001,7.696,2023.0,1.0,11.0,2,1.7,1.7,0.3,0.7,-11.9
55.749497,2023-01-11,8,10516.0,9878.0,0.7,3050.7999995,1503.8799995,1151.94,7.578,2023.0,1.0,11.0,2,1.8,1.8,0.5,1.0,-11.5
50.370646,2023-01-11,9,10562.0,10127.0,8.0,3295.9949995,1569.3049999999998,1160.3049999999998,7.622,2023.0,1.0,11.0,2,2.1,2.0,0.5,1.1,-11.2
49.1222435,2023-01-11,10,10519.0,10316.0,14.0,3483.94,1569.7199994999999,1146.3,7.575,2023.0,1.0,11.0,2,2.1,2.0,0.8,1.3,-10.7
48.885045500000004,2023-01-11,11,10471.0,10373.0,9.5,3646.215,1474.449999,1150.23,7.348,2023.0,1.0,11.0,2,1.9,2.3,1.1,1.3,-9.9
48.2579455,2023-01-11,12,10341.0,10420.0,0.0,3828.3449995,1370.665,1143.955,7.647,2023.0,1.0,11.0,2,1.6,2.5,1.1,1.2,-9.5
46.0065945,2023-01-11,13,10442.0,10450.0,0.0,4024.7799995,1287.6299999999999,1066.5549999999998,8.35,2023.0,1.0,11.0,2,1.6,2.0,0.8,1.2,-9.1
43.895444000000005,2023-01-11,14,10573.0,10522.0,0.0,4178.5849985,1277.545,1016.857,8.452,2023.0,1.0,11.0,2,1.7,1.9,0.6,1.3,-8.7
42.5005955,2023-01-11,15,10630.0,10620.0,0.0,4318.55,1271.7999995,984.9419965000001,8.149,2023.0,1.0,11.0,2,1.7,1.6,0.6,1.4,-8.4
42.5823465,2023-01-11,16,10607.0,10671.0,0.0,4386.5,1237.6200000000001,985.7999965000001,8.259,2023.0,1.0,11.0,2,1.1,1.3,0.4,1.2,-7.3
42.259544500000004,2023-01-11,17,10642.0,10606.0,0.0,4427.925,1156.0649994999999,966.5989965000001,7.479,2023.0,1.0,11.0,2,0.9,2.1,0.5,0.7,-5.8
42.301746,2023-01-11,18,10413.0,10569.0,0.0,4430.43,1113.0399995,954.183497,7.168,2023.0,1.0,11.0,2,0.8,3.0,0.2,0.7,-4.4
42.327495500000005,2023-01-11,19,10036.0,10449.0,0.0,4424.555,1017.8984985000001,935.9509965,6.601,2023.0,1.0,11.0,2,0.8,3.0,-0.3,0.6,-2.8
40.379645,2023-01-11,20,10062.0,10199.0,0.0,4331.575,1019.1889994999999,878.2259985000001,5.49,2023.0,1.0,11.0,2,0.9,3.5,-0.3,0.7,-1.1
40.237094,2023-01-11,21,9736.0,9972.0,0.0,4309.2199995,855.248996,842.0424975,4.765,2023.0,1.0,11.0,2,0.9,3.4,-0.6,0.8,-0.4
40.8182955,2023-01-11,22,9412.0,9836.0,0.0,4293.8949995,739.751994,849.7339975000001,2.187,2023.0,1.0,11.0,2,0.8,3.4,-0.9,0.6,-0.2
39.825695,2023-01-11,23,9238.0,9802.0,0.0,4268.9199995,761.7159975000001,804.9604959999999,0.611,2023.0,1.0,11.0,2,0.7,3.5,-1.0,0.7,-0.1
40.028396,2023-01-12,0,9043.0,9636.0,0.0,4124.575,748.8674955,791.4584955,0.516,2023.0,1.0,12.0,3,0.6,3.4,-1.0,0.8,0.0
40.954194,2023-01-12,1,8971.0,9410.0,0.0,3964.4499989999995,682.958995,792.5909945000001,0.011,2023.0,1.0,12.0,3,0.6,3.7,-1.0,0.5,0.2
41.774847,2023-01-12,2,9048.0,9260.0,0.0,3934.71,554.6944980000001,794.865998,0.3,2023.0,1.0,12.0,3,0.6,3.6,-1.2,0.7,0.2
41.6049955,2023-01-12,3,9300.0,9314.0,0.0,3928.0999994999997,601.1314970000001,796.275496,2.743,2023.0,1.0,12.0,3,0.6,3.5,-1.2,0.6,0.2
40.854846,2023-01-12,4,9921.0,9768.0,0.0,4096.7,829.201496,824.7154979999999,3.961,2023.0,1.0,12.0,3,0.6,3.5,-1.4,0.5,0.5
40.928596000000006,2023-01-12,5,10311.0,10181.0,0.0,4166.9199985,1101.6059985,878.4894975,6.598,2023.0,1.0,12.0,3,0.6,3.5,-1.9,0.4,0.6
40.9776955,2023-01-12,6,10540.0,10527.0,0.0,4170.075,1389.5449995,931.0989975,7.17,2023.0,1.0,12.0,3,0.6,3.2,-2.1,0.4,0.9
42.391844500000005,2023-01-12,7,10509.0,10567.0,0.0,4105.5099995,1434.715,986.0079975000001,7.153,2023.0,1.0,12.0,3,0.7,3.1,-2.2,0.3,0.9
47.735695500000006,2023-01-12,8,10366.0,10600.0,0.4,4038.784998,1437.5149999999999,994.4009995,7.293,2023.0,1.0,12.0,3,1.1,3.0,-2.5,0.4,1.0
42.7424975,2023-01-12,9,10419.0,10438.0,9.8,3977.8799995,1431.835,969.2659970000001,7.339,2023.0,1.0,12.0,3,1.0,3.3,-2.7,0.4,1.0
42.454944499999996,2023-01-12,10,10390.0,10457.0,13.1,3948.354999,1480.8199995,968.565998,7.326,2023.0,1.0,12.0,3,1.2,3.3,-2.5,0.6,1.1
42.054896,2023-01-12,11,10322.0,10440.0,10.3,3934.5049980000003,1498.21,954.8404975,7.794,2023.0,1.0,12.0,3,1.4,3.0,-2.6,0.7,1.0
41.6004975,2023-01-12,12,10252.0,10490.0,0.0,3967.4749994999997,1541.55,951.5999949999999,8.114,2023.0,1.0,12.0,3,1.7,3.1,-2.6,0.6,0.9
41.655146,2023-01-12,13,10248.0,10401.0,0.0,4028.5249995,1417.6599995000001,948.568997,8.188,2023.0,1.0,12.0,3,1.8,2.9,-2.8,0.7,0.9
41.448595499999996,2023-01-12,14,10400.0,10404.0,0.0,4083.0449965,1368.685,941.340998,8.229,2023.0,1.0,12.0,3,2.0,2.8,-2.6,0.8,0.6
41.2412945,2023-01-12,15,10374.0,10547.0,0.0,4150.124999,1417.725,940.5769975,8.403,2023.0,1.0,12.0,3,1.6,3.0,-2.4,0.9,0.8
41.5476465,2023-01-12,16,10306.0,10485.0,0.0,4008.9299985,1486.5999995,933.1424955,8.652,2023.0,1.0,12.0,3,1.4,2.9,-2.5,0.9,0.7
42.094395500000005,2023-01-12,17,10253.0,10366.0,0.0,3899.9499989999995,1466.1799999999998,927.6249955,8.78,2023.0,1.0,12.0,3,2.2,2.7,-2.1,1.1,0.9
42.554995500000004,2023-01-12,18,10041.0,10146.0,0.0,3721.5999989999996,1455.705,925.5994975,8.149,2023.0,1.0,12.0,3,2.7,2.6,-2.1,1.4,0.6
43.0725955,2023-01-12,19,9658.0,9893.0,0.0,3589.544999,1348.97,899.411994,8.195,2023.0,1.0,12.0,3,2.8,2.5,-1.8,1.6,0.2
43.431945999999996,2023-01-12,20,9739.0,9638.0,0.0,3420.7349999999997,1296.9999995,877.308498,7.352,2023.0,1.0,12.0,3,2.7,2.6,-1.7,1.3,0.3
44.335645500000005,2023-01-12,21,9524.0,9376.0,0.0,3369.0249989999998,1090.06,861.3169965000001,4.674,2023.0,1.0,12.0,3,2.6,2.6,-1.3,0.9,0.5
44.735798,2023-01-12,22,9097.0,9266.0,0.0,3355.8599990000002,990.5094975,850.1589970000001,3.59,2023.0,1.0,12.0,3,2.5,2.5,-1.0,1.1,0.4
44.598096000000005,2023-01-12,23,8934.0,9051.0,0.0,3311.7199975000003,861.9049955,819.5924955,2.406,2023.0,1.0,12.0,3,0.9,2.3,-0.9,1.5,0.5
45.0728955,2023-01-13,0,8865.0,8850.0,0.0,3216.21,781.043497,804.4339975,1.819,2023.0,1.0,13.0,4,0.6,2.4,-0.8,1.8,0.4
46.254647,2023-01-13,1,8848.0,8639.0,0.0,3031.6449985,735.6609970000001,796.582496,2.031,2023.0,1.0,13.0,4,0.3,1.8,-0.7,1.7,0.4
47.2782425,2023-01-13,2,8980.0,8499.0,0.0,2913.7199995,702.5199955,798.207497,2.73,2023.0,1.0,13.0,4,0.2,2.0,-0.5,1.5,0.2
47.006445,2023-01-13,3,9223.0,8503.0,0.0,2907.134999,728.181497,800.4984959999999,3.335,2023.0,1.0,13.0,4,0.1,1.9,-0.7,1.3,0.2
46.5289965,2023-01-13,4,9853.0,8924.0,0.0,2996.1399985,995.2734985,856.005496,6.17,2023.0,1.0,13.0,4,0.2,1.9,-0.9,1.2,0.1
46.703846500000004,2023-01-13,5,10331.0,9463.0,0.0,3015.5899990000003,1407.6699985,937.5974980000001,9.435,2023.0,1.0,13.0,4,0.1,1.8,-1.2,0.9,-0.1
46.337793,2023-01-13,6,10604.0,9919.0,0.0,3015.759999,1792.9349989999998,988.2554970000001,10.516,2023.0,1.0,13.0,4,0.1,2.0,-1.4,0.8,-0.3
46.282998000000006,2023-01-13,7,10520.0,10024.0,0.0,2957.6849985,1939.22,1000.6819975000001,10.805,2023.0,1.0,13.0,4,0.3,2.0,-1.6,1.0,-0.4
45.763947,2023-01-13,8,10413.0,10136.0,2.79999,2973.529999,2036.3099989999998,999.4244984999999,10.184,2023.0,1.0,13.0,4,0.4,1.8,-1.9,1.0,-0.4
46.558095,2023-01-13,9,10425.0,9915.0,11.0,2751.0399985,2035.5049995000002,993.1849964999999,9.342,2023.0,1.0,13.0,4,0.8,1.8,-1.8,0.9,-0.6
47.288196500000005,2023-01-13,10,10405.0,9821.0,14.6,2658.949999,2010.985,994.6364985,8.418,2023.0,1.0,13.0,4,1.1,2.3,-1.9,1.0,-0.9
49.396897,2023-01-13,11,10273.0,9457.0,11.69999,2591.7799995,1787.329999,990.4574964999999,7.917,2023.0,1.0,13.0,4,1.5,2.6,-1.7,1.0,-0.9
